Zip,year,med_rent,perc_under_18,percent_over_65unemp_rate,perc_over_65,unemp_rate,eviction_rate
60602.0,2016,2255.0,4.182509505703422,,0.494296577946768,0.008,0.894205
60651.0,2016,921.0,503.0930930930932,,19.12912912912913,0.1733637416739067,1.50078607860786
60611.0,2016,1816.0,44.91002570694088,,46.86375321336761,0.0457564215255396,0.693540354035403
60616.0,2016,945.0,243.72928176795577,,22.127071823204417,0.0893101152727654,0.884283428342834
60603.0,2016,2343.0,1.9011406844106464,,1.1406844106463878,0.0732087227414329,1.607344
60604.0,2016,1964.0,0.9641255605381166,,0.695067264573991,0.0254629629629629,1.560796
60612.0,2016,926.0,277.8778135048232,,8.681672025723472,0.1562060889929742,1.342554
60613.0,2016,1236.0,179.12772585669782,,22.14953271028037,0.0478655312517393,0.373864
60617.0,2016,785.0,549.1466666666666,,32.82666666666667,0.2030654426370323,1.816764
60618.0,2016,1078.0,622.7810650887575,,35.20710059171598,0.0576770803340052,0.351306
60624.0,2016,877.0,418.6062717770035,,14.668989547038327,0.1803392981640715,2.32652
60626.0,2016,918.0,257.07964601769913,,19.616519174041297,0.0853563304247445,1.00262952590518
60630.0,2016,1005.0,320.33678756476684,,24.974093264248705,0.0726478389764393,0.591869373874775
60632.0,2016,828.0,908.0392156862744,,30.849673202614376,0.118070356365303,0.598584716943389
60645.0,2016,995.0,352.43697478991595,,28.59943977591036,0.1097347456885231,1.27956
60653.0,2016,726.0,225.2631578947368,,9.806094182825484,0.2154108421411523,1.575482
60654.0,2016,1930.0,37.56172839506173,,4.907407407407407,0.0583159559933845,0.30989
60657.0,2016,1370.0,251.6181229773463,,38.31715210355987,0.0309751581546057,0.229429
60659.0,2016,1063.0,275.48387096774195,,23.167155425219946,0.0803017282536044,0.692511
60707.0,2016,946.0,242.1683673469388,,20.433673469387752,0.0856437607440384,1.13068813762753
60647.0,2016,1092.0,594.0445859872611,,23.75796178343949,0.059870852151842,0.356319368063194
60629.0,2016,883.0,1157.8947368421054,,35.39473684210527,0.1736499068901303,1.55443788757752
60633.0,2016,904.0,69.61636828644501,,3.938618925831202,0.1144081244049508,1.521826
60638.0,2016,934.0,352.31770833333337,,30.078125,0.1006454618046314,0.526574657465747
60640.0,2016,920.0,225.04,,33.333333333333336,0.0792610250297973,0.490677203160948
60649.0,2016,826.0,270.9375,,18.098958333333336,0.1967806457757881,3.81879312068793
60655.0,2016,1036.0,190.2638522427441,,11.029023746701847,0.051033207895953,1.03111488851115
60661.0,2016,1814.0,19.076433121019107,,0.445859872611465,0.0467059306944254,0.564353
60827.0,2016,726.0,272.1630094043888,,15.297805642633229,0.2584365988621308,3.36392639263926
60631.0,2016,1119.0,127.99076212471132,,13.903002309468825,0.0460763138948884,0.238395839583958
60642.0,2016,1412.0,74.81132075471697,,5.723270440251572,0.0537939628911658,0.304404559544046
60656.0,2016,1019.0,136.2128712871287,,16.806930693069308,0.0652498862676285,0.679982
60628.0,2016,936.0,435.9630606860159,,36.75461741424802,0.261181089481433,2.06286014195741
60641.0,2016,934.0,434.8179271708683,,40.81232492997199,0.0778875940404189,0.721242875712429
60601.0,2016,1973.0,24.9869451697128,,13.812010443864231,0.0536068057335974,0.818005
60608.0,2016,834.0,510.6012658227848,,20.886075949367086,0.1084228408592722,0.512911291129113
60620.0,2016,856.0,384.72222222222223,,28.787878787878785,0.2227588383838383,2.46239223922392
60634.0,2016,983.0,415.8031088082901,,42.27979274611399,0.069309417941568,0.694203
60637.0,2016,899.0,415.4455445544554,,25.01650165016501,0.1833761359146583,2.14021195760848
60644.0,2016,861.0,427.97546012269936,,13.190184049079754,0.1878860852266778,2.655807
60605.0,2016,1847.0,76.09756097560977,,22.652439024390247,0.0492269701524586,0.805462546254626
60606.0,2016,2060.0,6.151515151515151,,6.090909090909091,0.0231788079470198,0.90709
60623.0,2016,799.0,945.9726962457338,,23.27645051194539,0.1279261911319196,1.27205379462054
60607.0,2016,1683.0,99.14754098360656,,11.934426229508198,0.0623405612244898,0.533429
60609.0,2016,789.0,549.1772151898734,,17.5,0.1902125925422807,1.04685974389756
60625.0,2016,1037.0,468.7647058823529,,36.70588235294117,0.073078617737773,0.39796
60646.0,2016,888.0,139.52164009111618,,15.990888382687928,0.0626274395572386,0.485774422557744
60652.0,2016,1026.0,328.9518413597734,,16.628895184135978,0.127712118539425,1.184378
60614.0,2016,1426.0,324.68438538205976,,53.18936877076412,0.0340873422754189,0.236168766246751
60615.0,2016,1021.0,216.65671641791045,,36.26865671641791,0.111005331302361,1.82600460046005
60619.0,2016,840.0,370.4347826086956,,26.01023017902813,0.2139213202314513,2.49485651434857
60621.0,2016,804.0,285.7692307692308,,5.897435897435898,0.3340457011343087,2.38481
60636.0,2016,867.0,257.39376770538246,,13.96600566572238,0.3235023646873357,1.85350864913509
60639.0,2016,925.0,805.0314465408804,,29.654088050314463,0.1129471099608467,0.965713
60643.0,2016,944.0,251.38952164009112,,23.4624145785877,0.1285438011768094,1.17016401640164
60604.0,2019,2106.0,1.1180124223602483,,0.6832298136645962,0.0751252086811352,2.92173710204212
60612.0,2019,1036.0,241.13846153846157,,12.953846153846154,0.0991976225854383,0.560344677516628
60613.0,2019,1376.0,175.14880952380952,,27.619047619047617,0.0298818248194921,0.195102992461832
60617.0,2019,846.0,615.6388888888889,,37.77777777777778,0.1454127470669062,1.27052943564926
60618.0,2019,1212.0,600.6395348837209,,47.99418604651163,0.0353806122627176,0.243740762970268
60624.0,2019,951.0,317.4143302180685,,10.218068535825545,0.2030264817150062,1.52917516540045
60626.0,2019,1006.0,265.54896142433233,,19.79228486646884,0.0553490572413326,0.48864532778921
60630.0,2019,1101.0,278.17283950617286,,34.76543209876543,0.048487558692944,0.410591282697266
60632.0,2019,895.0,837.3462783171522,,34.271844660194176,0.1023704881241818,0.296446487084645
60645.0,2019,1149.0,359.57865168539325,,38.31460674157303,0.0731258967001434,0.594023905768867
60653.0,2019,797.0,266.3372093023256,,10.55232558139535,0.1583839150227617,1.06955190717602
60654.0,2019,2226.0,44.06626506024096,,14.036144578313252,0.0224126984126984,0.667990541603946
60657.0,2019,1513.0,286.89102564102564,,40.86538461538461,0.0298376648121332,0.162223879981276
60659.0,2019,1171.0,322.35632183908046,,35.48850574712644,0.0690978886756238,0.438772745310717
60707.0,2019,1095.0,221.77777777777777,,24.814814814814813,0.0599828620394172,0.560275306865612
60642.0,2019,1793.0,58.19620253164557,,7.151898734177215,0.035741885625966,0.350050300173611
60656.0,2019,1158.0,130.69825436408976,,19.526184538653364,0.0404551201011378,0.4386963458454
60628.0,2019,959.0,369.438775510204,,31.020408163265305,0.2012449485073654,1.47214393841546
60641.0,2019,1043.0,417.8861788617886,,39.97289972899729,0.0539585716101156,0.561319055226081
60601.0,2019,2289.0,26.19047619047619,,20.59523809523809,0.0466207447339522,0.351791703037427
60608.0,2019,960.0,454.3558282208589,,31.77914110429448,0.0677106137481649,0.361912812958899
60620.0,2019,903.0,381.1166253101737,,33.77171215880894,0.16458622283865,1.91207082099387
60634.0,2019,1113.0,409.8488664987405,,51.234256926952135,0.0396923840238154,0.335988385106091
60637.0,2019,972.0,363.2026143790849,,29.83660130718954,0.1787874458255941,1.38969861981849
60644.0,2019,938.0,344.84330484330485,,20.88319088319088,0.1445547610473789,1.84561770310275
60605.0,2019,2053.0,71.75595238095238,,16.75595238095238,0.0391619244697362,0.85618081349858
60606.0,2019,2215.0,3.278236914600551,,7.548209366391185,0.0210338680926915,0.807749897250678
60623.0,2019,873.0,747.6996805111821,,28.370607028753994,0.1111617182384924,0.793452134375896
60629.0,2019,926.0,1014.5833333333334,,41.506410256410255,0.14817033224146,1.14137878223961
60633.0,2019,888.0,70.22727272727272,,3.813131313131313,0.0846336499321573,2.00747001522267
60638.0,2019,999.0,384.7883597883598,,30.23809523809524,0.0799771205544901,0.446193428648799
60640.0,2019,1084.0,245.8695652173913,,37.60869565217392,0.0432076246066852,0.315773667041283
60649.0,2019,916.0,278.79356568364614,,29.249329758713134,0.1597456527381261,2.58492729495903
60655.0,2019,1108.0,180.12820512820514,,11.923076923076923,0.0414992424741452,1.29179178061052
60661.0,2019,2034.0,29.11111111111111,,4.031746031746032,0.0167646690854498,0.297481073562844
60827.0,2019,854.0,254.7678018575852,,12.941176470588236,0.1967301611783758,1.57257102281077
60631.0,2019,1168.0,135.74074074074073,,20.83333333333333,0.0250550834120238,0.487755239471529
60614.0,2019,1669.0,331.6393442622951,,58.78688524590164,0.0260358171162524,0.130635637416581
60615.0,2019,1141.0,176.17563739376772,,37.11048158640227,0.0916359163591635,1.04620115824367
60619.0,2019,891.0,311.41809290953546,,30.95354523227384,0.1605123825789923,1.90320201987194
60621.0,2019,824.0,216.93641618497108,,7.254335260115607,0.2444942142590519,0.986268006919834
60636.0,2019,884.0,162.05811138014528,,10.217917675544795,0.2716408000663955,1.62563162338108
60639.0,2019,1015.0,677.5294117647059,,37.38235294117647,0.0736289173789174,0.65986698251381
60643.0,2019,1029.0,248.39449541284404,,31.28440366972477,0.1034824157375919,1.31723289959946
60647.0,2019,1286.0,496.625,,25.09375,0.0398914423896591,0.210238620955119
60603.0,2019,2288.0,0.5128205128205129,,1.314102564102564,0.0906474820143884,3.46516007520036
60607.0,2019,1985.0,104.00662251655628,,13.70860927152318,0.0661191609562169,0.326463135867904
60609.0,2019,808.0,488.3281733746131,,22.75541795665635,0.149625518255985,0.789901137266125
60625.0,2019,1188.0,458.3954154727794,,49.885386819484246,0.0509377121520706,0.203232173153885
60646.0,2019,1076.0,149.24311926605503,,22.706422018348626,0.0477194462014196,0.551330873898165
60652.0,2019,1139.0,313.8121546961325,,19.3646408839779,0.1121710964192217,1.33301823472344
60610.0,2019,1659.0,111.25748502994011,,50.32934131736527,0.0315649772229993,0.188021862898547
60622.0,2019,1524.0,240.125,,11.5,0.0251449657353716,0.183811146320516
60660.0,2019,1045.0,148.0939226519337,,30.16574585635359,0.0497632085244931,0.38898971233988
60602.0,2019,2713.0,4.36950146627566,,30.16574585635359,0.0020920502092049,2.90829375246561
60611.0,2019,2017.0,47.7120822622108,,59.12596401028278,0.030440355213769,0.315975288446423
60616.0,2019,1021.0,206.02631578947367,,25.55263157894737,0.0533310958214465,0.655729164944012
60651.0,2019,1038.0,509.76119402985074,,30.149253731343283,0.1113188023632297,1.17073774254858
